City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Evensk,RU,2021-09-26 02:34:15,61.95,159.2333,46.9,73,100,3.6
284,Kavaratti,IN,2021-09-26 02:34:15,10.5669,72.642,81.18,80,92,17.9
285,Mayumba,GA,2021-09-26 02:34:16,-3.432,10.6554,75.54,86,100,4.85
286,Gusinoye Ozero,RU,2021-09-26 02:34:16,51.1144,106.2614,44.53,54,100,8.75
287,Lodwar,KE,2021-09-26 02:34:16,3.1191,35.5973,79.74,53,83,11.99
288,Yeppoon,AU,2021-09-26 02:32:26,-23.1333,150.7333,83.98,53,0,10.25
289,Sitka,US,2021-09-26 02:34:17,57.0531,-135.33,51.69,71,90,4.61
290,Nyagan,RU,2021-09-26 02:34:17,62.1406,65.3936,31.87,83,95,6.76
291,Puerto Gaitan,CO,2021-09-26 02:31:26,4.3133,-72.0816,74.61,85,65,6.98
292,Baykit,RU,2021-09-26 02:34:17,61.67,96.37,38.43,75,100,5.73
293,College,US,2021-09-26 02:31:30,64.8569,-147.8028,35.55,88,75,0.0
294,Dhidhdhoo,MV,2021-09-26 02:34:18,6.8833,73.1,79.9,84,100,27.34
295,Tuktoyaktuk,CA,2021-09-26 02:34:18,69.4541,-133.0374,33.8,100,90,13.8
296,San Rafael,AR,2021-09-26 02:29:54,-34.6177,-68.3301,71.1,14,0,10.11
297,Caravelas,BR,2021-09-26 02:34:19,-17.7125,-39.2481,70.09,73,48,6.69
298,Mahebourg,MU,2021-09-26 02:34:19,-20.4081,57.7,71.89,78,75,13.8
299,Bandarbeyla,SO,2021-09-26 02:34:19,9.4942,50.8122,78.67,74,43,20.42
300,Qeshm,IR,2021-09-26 02:34:20,26.9581,56.2719,85.87,78,40,10.07
301,Jalu,LY,2021-09-26 02:34:20,29.0331,21.5482,69.46,41,0,6.46
302,Sistranda,NO,2021-09-26 02:34:20,63.7256,8.834,49.96,83,100,10.98
303,George,ZA,2021-09-26 02:34:21,-33.963,22.4617,51.35,87,20,4.61
304,Riacho De Santana,BR,2021-09-26 02:34:21,-13.6092,-42.9389,70.66,57,10,7.11
305,Rundu,NA,2021-09-26 02:34:21,-17.9333,19.7667,61.63,21,0,6.26
306,Narsaq,GL,2021-09-26 02:34:22,60.9167,-46.05,34.02,53,0,7.29
307,Goundam,ML,2021-09-26 02:34:22,16.4145,-3.6708,91.09,34,67,7.36
308,Yerofey Pavlovich,RU,2021-09-26 02:34:22,53.9667,121.9667,55.35,78,100,11.03
309,Fuerte Olimpo,PY,2021-09-26 02:34:23,-21.0415,-57.8738,78.73,36,0,5.14
310,Krasnokholm,RU,2021-09-26 02:34:23,51.5979,54.1567,47.34,84,99,7.05
311,Skara,SE,2021-09-26 02:34:23,58.3866,13.4384,42.12,95,85,1.99
312,Nouadhibou,MR,2021-09-26 02:34:24,20.931,-17.0347,71.58,88,0,13.8
313,Kahului,US,2021-09-26 02:33:04,20.8947,-156.47,85.26,78,20,24.16
314,Nioro,GM,2021-09-26 02:34:24,13.35,-15.75,76.32,92,63,4.32
315,Temirtau,KZ,2021-09-26 02:34:25,50.0544,72.9483,28.65,32,99,8.93
316,Mazyr,BY,2021-09-26 02:34:25,52.0495,29.2456,47.43,96,4,10.02
317,Benjamin Constant,BR,2021-09-26 02:34:25,-4.3831,-70.0311,77.13,98,68,2.75
318,Qarqin,AF,2021-09-26 02:34:26,37.4185,66.0436,78.75,12,0,5.64
319,Kota Bahru,MY,2021-09-26 02:34:26,6.1333,102.2386,84.2,74,20,0.0
320,Pangkalanbuun,ID,2021-09-26 02:34:27,-2.6833,111.6167,78.8,89,93,3.47
321,Kruisfontein,ZA,2021-09-26 02:34:27,-34.0033,24.7314,56.05,82,7,5.97
322,York,US,2021-09-26 02:29:52,40.1254,-77.0,63.18,80,20,0.0
323,Sumbe,AO,2021-09-26 02:34:27,-11.2061,13.8437,70.56,85,55,7.85
324,Okha,RU,2021-09-26 02:34:28,53.5739,142.9478,56.34,76,94,12.88
325,Saint-Joseph,RE,2021-09-26 02:34:28,-21.3667,55.6167,66.56,80,44,13.58
326,Guerrero Negro,MX,2021-09-26 02:34:28,27.9769,-114.0611,71.01,75,90,13.35
327,Columbia,US,2021-09-26 02:30:11,34.0007,-81.0348,64.89,85,1,0.0
328,Ixtapa,MX,2021-09-26 02:34:29,20.7,-105.2,78.22,95,100,2.48
329,Keti Bandar,PK,2021-09-26 02:34:29,24.1447,67.4497,82.56,79,31,4.54
330,Osakarovka,KZ,2021-09-26 02:34:29,50.565,72.5692,46.45,36,91,8.9
331,Bara,NG,2021-09-26 02:34:30,10.3744,10.7288,70.95,93,43,6.2
332,Darab,IR,2021-09-26 02:34:30,28.7519,54.5444,77.25,15,1,2.91
333,Ulladulla,AU,2021-09-26 02:34:30,-35.35,150.4667,58.77,52,10,8.93
334,Almaznyy,RU,2021-09-26 02:34:31,48.0448,40.045,50.14,77,100,15.12
335,Alexandria,EG,2021-09-26 02:34:31,31.2156,29.9553,66.16,77,40,3.44
336,Bimbo,CF,2021-09-26 02:34:31,4.2567,18.4158,73.33,88,0,2.3
337,Amga,RU,2021-09-26 02:34:32,60.8953,131.9608,43.23,59,79,2.62
338,Tambun,ID,2021-09-26 02:34:32,-6.2641,107.0712,92.03,58,42,11.5
339,Khani,GE,2021-09-26 02:34:33,41.9563,42.9566,42.37,88,88,1.54
340,Aksu,CN,2021-09-26 02:34:33,41.1231,80.2644,69.31,20,0,9.26
341,Enshi,CN,2021-09-26 02:34:33,30.3,109.4833,85.48,64,1,2.26
342,Usinsk,RU,2021-09-26 02:34:33,65.9939,57.5281,37.29,75,100,7.47
343,Sal Rei,CV,2021-09-26 02:34:34,16.1833,-22.9167,77.56,79,32,10.83
344,Yulara,AU,2021-09-26 02:34:34,-25.2406,130.9889,84.04,10,4,17.27
345,Dongning,CN,2021-09-26 02:34:34,44.0622,131.1207,67.98,78,96,0.98
346,Salalah,OM,2021-09-26 02:34:35,17.0151,54.0924,82.49,78,75,3.44
347,Touros,BR,2021-09-26 02:34:35,-5.1989,-35.4608,77.9,78,23,16.35
348,Oistins,BB,2021-09-26 02:34:36,13.0667,-59.5333,78.89,89,40,4.61
349,Savantvadi,IN,2021-09-26 02:34:36,15.9,73.8167,77.99,87,78,2.53
350,Te Anau,NZ,2021-09-26 02:34:36,-45.4167,167.7167,44.42,73,80,4.85
351,Hervey Bay,AU,2021-09-26 02:34:37,-25.2986,152.8535,80.71,62,8,6.85
352,Cidreira,BR,2021-09-26 02:34:37,-30.1811,-50.2056,62.83,92,1,10.29
353,Aklavik,CA,2021-09-26 02:34:37,68.2191,-135.0107,34.52,95,100,16.8
354,Atar,MR,2021-09-26 02:34:38,20.5169,-13.0499,90.72,29,21,2.8
355,Olafsvik,IS,2021-09-26 02:34:38,64.8945,-23.7142,41.27,84,100,42.93
356,Baruun-Urt,MN,2021-09-26 02:34:38,46.6806,113.2792,59.72,62,100,14.36
357,Bilibino,RU,2021-09-26 02:34:39,68.0546,166.4372,30.58,92,100,10.38
358,Severnoye,RU,2021-09-26 02:34:39,56.3491,78.3619,33.06,88,96,9.69
359,Douglas,US,2021-09-26 02:34:39,41.3,-96.167,71.47,56,1,1.01
360,Estelle,US,2021-09-26 02:34:30,29.8458,-90.1067,73.38,73,1,0.0
361,Kiruna,SE,2021-09-26 02:34:40,67.8557,20.2251,31.12,93,62,4.61
362,Tabuny,RU,2021-09-26 02:34:40,52.7773,78.7896,37.67,64,26,11.88
363,Livny,RU,2021-09-26 02:34:41,52.4253,37.6069,51.6,93,98,12.82
364,Ambatondrazaka,MG,2021-09-26 02:34:41,-17.8333,48.4167,61.12,84,94,6.44
365,Ciprian Porumbescu,RO,2021-09-26 02:34:41,47.5667,26.0667,60.66,82,0,5.66
366,Posse,BR,2021-09-26 02:34:41,-14.0931,-46.3694,75.24,48,97,1.97
367,Kaeo,NZ,2021-09-26 02:34:42,-35.1,173.7833,60.31,83,100,5.57
368,Tautira,PF,2021-09-26 02:34:42,-17.7333,-149.15,75.22,76,4,12.26
369,Najran,SA,2021-09-26 02:34:43,17.4924,44.1277,68.65,21,2,3.4
370,Tual,ID,2021-09-26 02:34:43,-5.6667,132.75,81.14,80,92,15.01
371,Dawei,MM,2021-09-26 02:34:43,14.0833,98.2,74.14,98,100,5.75
372,Pasighat,IN,2021-09-26 02:34:44,28.0667,95.3333,88.5,55,20,1.3
373,Nouakchott,MR,2021-09-26 02:34:44,18.0858,-15.9785,78.28,76,26,15.57
374,Lata,PT,2021-09-26 02:34:45,40.1629,-8.3327,61.81,96,56,2.1
375,Chernukha,RU,2021-09-26 02:34:45,55.5974,43.7556,48.29,85,100,6.67
376,Richards Bay,ZA,2021-09-26 02:34:46,-28.783,32.0377,67.42,77,7,11.65
377,Goldsboro,US,2021-09-26 02:30:28,35.3849,-77.9928,62.78,88,1,0.0
378,Lamesa,US,2021-09-26 02:34:46,32.7376,-101.951,73.08,33,100,8.23
379,Santona,ES,2021-09-26 02:34:46,43.4439,-3.4576,64.33,76,22,5.84
380,Lorengau,PG,2021-09-26 02:34:47,-2.0226,147.2712,85.8,66,41,7.9
381,Naron,ES,2021-09-26 02:34:47,43.5167,-8.1528,66.69,88,70,9.31
382,Dunedin,NZ,2021-09-26 02:30:50,-45.8742,170.5036,50.81,58,81,3.0
383,Labuhan,ID,2021-09-26 02:34:48,-6.8844,112.2051,86.65,65,92,4.94
384,Saurimo,AO,2021-09-26 02:34:48,-9.6608,20.3916,63.23,59,8,2.35
385,Codrington,AU,2021-09-26 02:34:48,-38.2667,141.9667,56.86,56,40,6.76
386,Margate,GB,2021-09-26 02:34:48,51.3813,1.3862,62.31,95,92,7.92
387,Barcelos,PT,2021-09-26 02:34:49,41.5388,-8.6151,64.54,95,84,4.38
388,Tall Kayf,TR,2021-09-26 02:34:49,37.0833,41.0667,68.34,33,0,12.06
389,Tome,CL,2021-09-26 02:34:50,-36.6167,-72.95,48.81,89,7,4.81
390,Hovd,MN,2021-09-26 02:34:50,48.0056,91.6419,46.94,15,2,5.61
391,Bystryy Istok,RU,2021-09-26 02:34:50,52.371,84.3873,36.19,98,100,8.84
392,Abu Samrah,SY,2021-09-26 02:34:51,35.3029,37.1841,64.09,56,0,3.24
393,Popovo,BG,2021-09-26 02:34:51,43.35,26.2333,48.72,57,0,3.69
394,Varhaug,NO,2021-09-26 02:34:51,58.6147,5.6457,55.89,73,100,10.33
395,Kropotkin,RU,2021-09-26 02:34:52,45.4375,40.5756,54.79,79,94,13.67
396,Otradnoye,RU,2021-09-26 02:34:52,59.7775,30.8181,48.25,93,100,9.01
397,Dubbo,AU,2021-09-26 02:31:54,-32.25,148.6167,66.33,42,40,18.41
398,Vostok,RU,2021-09-26 02:34:52,46.4856,135.8833,63.07,52,23,3.04
399,San Andres,CO,2021-09-26 02:34:53,12.5847,-81.7006,84.22,84,75,10.36
400,Tura,IN,2021-09-26 02:34:53,25.5198,90.2201,85.23,67,16,1.92
401,Calama,CL,2021-09-26 02:34:53,-22.4667,-68.9333,57.76,12,0,7.52
402,Constitucion,CL,2021-09-26 02:34:54,-35.3333,-72.4167,50.41,91,0,8.86
403,Vardo,NO,2021-09-26 02:34:54,70.3705,31.1107,46.54,87,91,8.43
404,Ulcinj,ME,2021-09-26 02:34:55,41.9294,19.2244,57.42,67,0,2.86
405,Kidal,ML,2021-09-26 02:34:55,18.4411,1.4078,84.02,11,0,11.68
406,Carnot,CF,2021-09-26 02:34:55,4.9409,15.8665,68.07,96,99,1.88
407,Rasra,IN,2021-09-26 02:34:56,25.85,83.85,87.17,68,28,5.03
408,Saint Anthony,US,2021-09-26 02:34:56,45.0205,-93.218,60.15,57,1,1.01
409,Ketchikan,US,2021-09-26 02:34:57,55.3422,-131.6461,53.58,71,20,4.61
410,Kamina,CD,2021-09-26 02:34:57,-8.7386,24.9906,65.43,43,75,2.57
411,Avera,US,2021-09-26 02:34:57,33.194,-82.5271,64.71,57,0,3.91
412,Zacualtipan,MX,2021-09-26 02:34:58,20.65,-98.6,58.68,95,91,2.08
413,Praia Da Vitoria,PT,2021-09-26 02:34:58,38.7333,-27.0667,70.75,88,90,8.28
414,Gilgit,PK,2021-09-26 02:34:58,35.9221,74.3087,77.0,27,0,1.12
415,Linxia,CN,2021-09-26 02:34:59,35.6003,103.2064,61.27,55,100,3.02
416,Carnarvon,AU,2021-09-26 02:34:59,-24.8667,113.6333,73.47,49,40,13.8
417,Boyolangu,ID,2021-09-26 02:34:59,-8.1181,111.8935,83.28,70,97,10.8
418,Plettenberg Bay,ZA,2021-09-26 02:35:00,-34.0527,23.3716,58.64,89,18,6.11
419,Iroquois Falls,CA,2021-09-26 02:35:00,48.7669,-80.6831,48.34,95,100,6.69
420,Lowicz,PL,2021-09-26 02:35:01,52.1071,19.9453,62.4,83,100,2.98
421,Samarai,PG,2021-09-26 02:35:01,-10.6167,150.6667,80.37,86,34,11.63
422,Nuuk,GL,2021-09-26 02:35:02,64.1835,-51.7216,30.81,59,2,8.05
423,Lynchburg,US,2021-09-26 02:34:09,37.4138,-79.1423,62.82,84,24,4.79
424,Kirakira,SB,2021-09-26 02:35:02,-10.4544,161.9205,84.2,74,58,9.64
425,Atagay,RU,2021-09-26 02:35:03,55.1033,99.3875,43.16,60,93,4.14
426,Oudtshoorn,ZA,2021-09-26 02:35:03,-33.5907,22.2014,50.36,80,13,3.09
427,Metro,ID,2021-09-26 02:35:04,-5.1131,105.3067,82.02,75,100,4.76
428,Sydney,AU,2021-09-26 02:34:11,-33.8679,151.2073,61.23,70,75,4.0
429,Meridian,US,2021-09-26 02:35:04,43.6121,-116.3915,76.08,40,1,0.0
430,Derzhavinsk,KZ,2021-09-26 02:35:04,51.1,66.3167,53.91,28,100,14.61
431,Morehead,US,2021-09-26 02:35:05,37.2711,-87.1764,57.15,94,1,0.0
432,Berlevag,NO,2021-09-26 02:35:05,70.8578,29.0864,46.08,88,100,11.68
433,Ravenna,IT,2021-09-26 02:35:05,44.4167,11.9833,67.89,96,0,0.67
434,Broken Hill,AU,2021-09-26 02:35:06,-31.95,141.4333,62.31,29,0,13.8
435,Hailin,CN,2021-09-26 02:35:06,44.5833,129.4167,64.51,79,96,2.08
436,Porto Santo,PT,2021-09-26 02:35:07,33.072,-16.3415,70.18,73,20,5.75
437,Cabo San Lucas,MX,2021-09-26 02:35:07,22.8909,-109.9124,85.51,69,23,5.99
438,Vaitape,PF,2021-09-26 02:35:07,-16.5167,-151.75,79.09,73,1,6.49
439,Yakeshi,CN,2021-09-26 02:35:07,49.2833,120.7333,65.44,64,100,14.2
440,Noamundi,IN,2021-09-26 02:35:08,22.15,85.5333,78.33,84,98,8.68
441,Huanren,CN,2021-09-26 02:35:08,41.2647,125.3667,73.58,63,13,1.66
442,Kuantan,MY,2021-09-26 02:32:01,3.8077,103.326,86.11,74,20,6.91
443,Toyooka,JP,2021-09-26 02:35:09,35.5333,134.8333,78.85,78,75,2.3
444,Maun,BW,2021-09-26 02:35:09,-19.9833,23.4167,67.96,26,0,6.91
445,Chapais,CA,2021-09-26 02:35:09,49.7834,-74.8492,55.18,76,100,10.56
446,Bogorodskoye,RU,2021-09-26 02:35:10,56.55,37.8833,46.04,97,100,9.28
447,Ca Mau,VN,2021-09-26 02:35:10,9.1769,105.15,86.56,65,100,4.5
448,Shitanjing,CN,2021-09-26 02:35:10,39.2342,106.3439,64.83,27,97,7.25
449,Heihe,CN,2021-09-26 02:35:11,50.2441,127.4902,59.58,52,82,7.52
450,Rudbar,AF,2021-09-26 02:35:11,30.15,62.6,82.69,10,0,3.27
451,Jinxiang,CN,2021-09-26 02:35:11,27.4327,120.6062,79.63,68,24,6.73
452,Pemangkat,ID,2021-09-26 02:35:12,1.1667,108.9667,86.18,65,81,6.29
453,Fort Nelson,CA,2021-09-26 02:33:38,58.8053,-122.7002,53.19,47,75,5.75
454,Ilulissat,GL,2021-09-26 02:35:12,69.2167,-51.1,17.62,62,0,5.75
455,Jackson,US,2021-09-26 02:35:12,42.4165,-122.8345,82.27,30,1,8.05
456,Poum,NC,2021-09-26 02:35:13,-20.2333,164.0167,72.37,70,80,5.95
457,Banda Aceh,ID,2021-09-26 02:35:13,5.5577,95.3222,82.96,70,100,12.12
458,Roald,NO,2021-09-26 02:35:13,62.5833,6.1333,59.14,67,90,10.36
459,Glendale,US,2021-09-26 02:31:20,33.5387,-112.186,91.29,30,40,3.0
460,Kapuskasing,CA,2021-09-26 02:35:14,49.4169,-82.4331,48.2,87,40,4.61
461,Gdov,RU,2021-09-26 02:35:14,58.7406,27.8122,50.02,89,93,16.67
462,Grand-Lahou,CI,2021-09-26 02:35:15,5.1367,-5.0242,75.63,92,100,10.67
463,Gigmoto,PH,2021-09-26 02:35:15,13.7796,124.39,84.65,76,99,3.87
464,Iquique,CL,2021-09-26 02:35:15,-20.2208,-70.1431,59.04,76,46,1.28
465,Tiarei,PF,2021-09-26 02:35:16,-17.5333,-149.3333,75.22,75,4,10.94
466,Vao,NC,2021-09-26 02:35:16,-22.6667,167.4833,68.07,62,100,10.25
467,Algiers,DZ,2021-09-26 02:35:16,36.7525,3.042,75.02,83,40,3.44
468,Mabay,PH,2021-09-26 02:35:17,6.0577,124.4666,85.21,67,92,5.14
469,Anloga,GH,2021-09-26 02:35:17,5.7947,0.8973,73.62,79,100,10.0
470,Manzil Salim,TN,2021-09-26 02:35:17,35.8567,8.4765,77.0,38,100,3.67
471,Miri,MY,2021-09-26 02:35:17,4.4148,114.0089,86.14,74,40,3.44
472,Sechura,PE,2021-09-26 02:35:18,-5.5569,-80.8222,64.83,82,90,12.46
473,Noumea,NC,2021-09-26 02:35:12,-22.2763,166.4572,78.78,58,3,17.09
474,Upata,VE,2021-09-26 02:35:18,8.0086,-62.3989,71.37,90,79,2.82
475,Candelaria,PH,2021-09-26 02:35:19,13.9311,121.4233,86.4,60,83,5.17
476,Shreveport,US,2021-09-26 02:35:19,32.5251,-93.7502,71.82,69,1,0.0
477,Waingapu,ID,2021-09-26 02:35:19,-9.6567,120.2641,86.43,58,61,13.09
478,Padang,ID,2021-09-26 02:32:17,-0.9492,100.3543,86.05,81,87,1.88
479,Rajgarh,IN,2021-09-26 02:35:20,28.6333,75.3833,83.77,68,0,8.16
480,Athabasca,CA,2021-09-26 02:35:20,54.7169,-113.2854,57.02,82,97,5.55
481,Safaga,EG,2021-09-26 02:35:21,26.7292,33.9365,73.35,46,1,12.71
482,Naze,JP,2021-09-26 02:35:21,28.3667,129.4833,79.72,81,88,10.78
483,Flinders,AU,2021-09-26 02:35:22,-34.5833,150.8552,63.18,52,56,7.0
484,Diego De Almagro,CL,2021-09-26 02:35:22,-26.3667,-70.05,62.37,35,0,1.21
485,Nome,US,2021-09-26 02:35:22,64.5011,-165.4064,44.67,70,20,13.8
486,Shenjiamen,CN,2021-09-26 02:35:23,29.9576,122.298,77.23,66,7,7.49
487,Pichayevo,RU,2021-09-26 02:35:23,53.2363,42.2032,47.68,94,100,9.82
488,Ouadda,CF,2021-09-26 02:35:23,8.0777,22.4007,66.36,96,88,1.21
489,Sorland,NO,2021-09-26 02:35:24,67.667,12.6934,49.01,80,100,23.02
490,Tahoua,NE,2021-09-26 02:35:24,14.8888,5.2692,84.85,42,11,7.2
491,Omboue,GA,2021-09-26 02:35:24,-1.5746,9.2618,75.99,90,100,6.02
492,Pangody,RU,2021-09-26 02:35:25,65.85,74.4859,34.39,76,7,6.08
493,Garissa,KE,2021-09-26 02:35:25,-0.4536,39.6401,72.12,83,39,10.83
494,Bereda,ES,2021-09-26 02:35:25,43.2686,-7.5406,62.01,95,66,3.87
495,Yagodnoye,RU,2021-09-26 02:35:26,62.55,149.6667,33.42,93,100,6.22
496,Basse-Pointe,MQ,2021-09-26 02:35:26,14.8695,-61.115,77.05,80,24,9.51
497,Prince Rupert,CA,2021-09-26 02:35:26,54.3161,-130.3201,51.89,82,90,3.44
498,Vila Velha,BR,2021-09-26 02:35:27,-20.3297,-40.2925,71.55,73,75,5.75
499,Majene,ID,2021-09-26 02:35:27,-3.5403,118.9707,85.33,67,48,9.98
500,Ippy,CF,2021-09-26 02:35:28,6.2679,21.2247,68.04,97,100,2.3
501,Zykovo,RU,2021-09-26 02:35:28,55.9519,93.1461,36.34,57,100,6.49
502,Gambiran,ID,2021-09-26 02:35:28,-6.7988,111.4951,87.75,55,70,7.94
503,Storforshei,NO,2021-09-26 02:35:29,66.4043,14.5233,43.66,91,100,4.59
504,Mlimba,TZ,2021-09-26 02:35:29,-8.8,35.8167,68.14,73,3,1.86
505,Lowestoft,GB,2021-09-26 02:35:29,52.4752,1.7516,61.05,97,100,6.2
506,Arecibo,PR,2021-09-26 02:32:11,18.4724,-66.7157,81.32,84,43,7.85
507,Kasama,ZM,2021-09-26 02:35:30,-10.2129,31.1808,59.9,62,7,3.71
508,Ayan,RU,2021-09-26 02:35:30,56.45,138.1667,53.04,46,63,13.18
509,Robertsport,LR,2021-09-26 02:35:30,6.7533,-11.3686,78.22,87,100,10.49
510,Namatanai,PG,2021-09-26 02:35:31,-3.6667,152.4333,83.79,74,58,7.31
511,Sisimiut,GL,2021-09-26 02:35:31,66.9395,-53.6735,26.94,69,7,9.44
512,Haines Junction,CA,2021-09-26 02:35:31,60.7522,-137.5108,40.95,52,100,8.05
513,Biak,ID,2021-09-26 02:35:32,-0.9131,122.8766,82.98,66,71,7.65
514,Bull Savanna,JM,2021-09-26 02:35:32,17.8868,-77.5902,78.17,78,15,4.72
515,Longyearbyen,SJ,2021-09-26 02:35:32,78.2186,15.6401,39.04,87,75,6.91
516,Bam,IR,2021-09-26 02:35:33,29.106,58.357,82.89,11,0,4.34
517,Tlaltenango,MX,2021-09-26 02:35:33,19.1667,-98.3333,56.32,89,97,5.46
518,Vernon,CA,2021-09-26 02:35:34,50.2581,-119.2691,71.76,49,100,2.3
519,Viseu,PT,2021-09-26 02:35:34,40.661,-7.9097,56.89,95,92,1.9
520,Ruteng,ID,2021-09-26 02:35:20,-8.6136,120.4721,72.45,67,75,1.28
521,Lockhart,US,2021-09-26 02:35:34,28.6194,-81.4426,79.18,80,1,3.44
522,Traunreut,DE,2021-09-26 02:35:35,47.9627,12.5923,59.09,79,66,4.03
523,Manga,BF,2021-09-26 02:35:35,11.6636,-1.0731,75.29,82,14,6.78
524,San Ramon De La Nueva Oran,AR,2021-09-26 02:32:31,-23.1322,-64.326,69.35,48,0,2.42
525,Tigil,RU,2021-09-26 02:33:11,57.8,158.6667,53.92,52,11,6.76
526,Kupang,ID,2021-09-26 02:35:36,-10.1667,123.5833,88.38,55,20,9.22
527,Buchanan,LR,2021-09-26 02:35:36,5.8808,-10.0467,76.96,92,100,8.14
528,Tarija,BO,2021-09-26 02:35:06,-21.5355,-64.7296,64.18,50,0,4.21
529,Paamiut,GL,2021-09-26 02:35:36,61.994,-49.6678,34.02,67,0,10.47
530,Port-Cartier,CA,2021-09-26 02:35:37,50.0334,-66.8654,52.75,98,100,5.82
531,Bayir,TR,2021-09-26 02:35:37,37.2687,28.2167,50.52,43,0,3.11
532,Epinal,FR,2021-09-26 02:35:37,48.1833,6.45,60.48,97,38,3.69
533,Porto Novo,BJ,2021-09-26 02:35:38,6.4965,2.6036,73.22,90,100,3.4
534,Mahibadhoo,MV,2021-09-26 02:35:38,3.7833,72.9667,80.82,80,100,18.92
535,Bouafle,CI,2021-09-26 02:35:38,6.9904,-5.7442,71.58,99,100,0.65
536,Khorixas,NA,2021-09-26 02:35:39,-20.3667,14.9667,69.06,32,5,2.55
537,Porteirinha,BR,2021-09-26 02:35:39,-15.7433,-43.0283,69.48,55,0,5.32
538,Udankudi,IN,2021-09-26 02:35:39,8.4333,78.0167,84.38,65,100,5.1
539,Kasongo-Lunda,CD,2021-09-26 02:35:40,-6.4667,16.8167,70.41,78,73,0.94
540,Pangnirtung,CA,2021-09-26 02:35:40,66.1451,-65.7125,33.96,58,76,3.65
541,Great Bend,US,2021-09-26 02:35:40,38.3645,-98.7648,70.03,52,1,4.0
542,Buala,SB,2021-09-26 02:35:41,-8.145,159.5921,85.41,69,36,6.17
543,Betsiamites,CA,2021-09-26 02:35:41,48.9413,-68.646,56.5,91,100,5.82
544,Labuan,MY,2021-09-26 02:35:41,5.2767,115.2417,86.16,88,20,0.0
545,Camargo,MX,2021-09-26 02:35:41,27.6667,-105.1667,76.44,37,93,1.32
546,Kavieng,PG,2021-09-26 02:35:42,-2.5744,150.7967,83.55,77,34,11.63
547,Yatou,CN,2021-09-26 02:35:42,37.15,122.3833,70.63,83,100,5.14
548,Mandera,KE,2021-09-26 02:35:43,3.9366,41.867,75.25,71,54,12.03
549,Mujiayingzi,CN,2021-09-26 02:35:43,42.1167,118.7833,67.14,64,97,7.87
550,Sheridan,US,2021-09-26 02:35:44,44.8333,-106.9173,67.91,33,1,9.22
551,Lima,PE,2021-09-26 02:34:00,-12.0432,-77.0282,59.4,87,90,13.8
552,Toktogul,KG,2021-09-26 02:35:44,41.8708,72.9402,69.53,20,0,0.43
553,Adrar,MR,2021-09-26 02:35:44,20.5022,-10.0711,91.08,25,96,7.76
554,Koumac,NC,2021-09-26 02:35:45,-20.5667,164.2833,73.67,67,32,10.69
555,Baloda Bazar,IN,2021-09-26 02:35:45,21.6667,82.1667,82.42,76,86,4.72
556,Madimba,TZ,2021-09-26 02:35:45,-10.4,40.3333,70.97,91,12,5.66
557,Tembisa,ZA,2021-09-26 02:35:46,-25.9964,28.2268,63.52,57,9,6.91
558,Okitipupa,NG,2021-09-26 02:35:46,6.5047,4.7839,72.05,98,92,2.35
559,Qui Nhon,VN,2021-09-26 02:30:56,13.7667,109.2333,82.67,75,66,4.74
560,Filadelfia,US,2021-09-26 02:33:25,39.9523,-75.1638,65.1,83,1,0.0
561,Chunskiy,RU,2021-09-26 02:35:47,56.0815,99.6342,44.06,53,44,3.02
562,Kaoma,ZM,2021-09-26 02:35:47,-14.7833,24.8,59.74,43,0,4.36
563,General Pico,AR,2021-09-26 02:35:48,-35.6566,-63.7568,58.48,59,0,9.19
564,Coihueco,CL,2021-09-26 02:35:48,-36.6167,-71.8333,48.94,100,71,4.61
565,Gualaquiza,EC,2021-09-26 02:35:48,-3.4,-78.55,60.71,97,96,1.77
566,Wahiawa,US,2021-09-26 02:35:48,21.5028,-158.0236,80.92,76,13,10.02
567,Lufilufi,WS,2021-09-26 02:35:49,-13.8745,-171.5986,87.58,76,21,9.73
